title,release_year,language,overview,vote_average,vote_count,popularity
Sayonee,2020.0,Indisch,"When Mahi, fiancee of national shooting gold medalist Rajdeep Randhava, goes missing in Russia, Randhava must put his life at stake and take on conjuring gypsies, corrupt indo-eruo cops, pythoned assassins, butcher smugglers and the Russian Brathva mafia all alone to find the truth behind Mahi's disappearance.",0.0,0.0,0.462
Bawri Chhori,2021.0,Indisch,A young woman who has arrived in London from India to find her husband and kill her and feed her corpse to the pigs.,4.0,3.0,1.376
Drishyam,2015.0,Indisch,"A simple, street-smart man tries to protect his family from a cop looking for her missing son.",7.693,398.0,8.316
Sabse Bada Champion,2019.0,Indisch,No description,0.0,0.0,0.554
The Perfect Girl,2015.0,Indisch,"A young boy (Jay) and a girl (Vedika) happen to meet in the tourist town of Goa. They spend some time together and realise that they are perfect for each other. However life has other plans. Many years later, in Mumbai, they cross each other. But the memory of their time together is so distant, it takes a while for Jay to recollect. By the time he remembers, she is lost in the crowd. What happens when two strangers meet for some time and realise they are perfect for each other? What if life has other plans? Would you wait for your destined perfect other, or would you move on?",6.0,1.0,0.436
In the Land of Poison Women,2019.0,Indisch,Sangra and Lusang’s two children and four others die after consuming a local wine that was prepared by Lusang. She is ostracised by her community over their superstitious belief of her being a doumoh – a poison woman.,0.0,0.0,0.888
Hate Story 3,2015.0,Indisch,Siya appears to be the bone of contention between warring businessmen Aditya and Saurav. But this one runs deeper than your average love triangle.,4.9,26.0,3.29
Shaadisthan,2021.0,Indisch,An accidental road trip from Mumbai to Ajmer with a quirky wedding band forces Arshie’s orthodox parents to open their eyes to a new way of life.,7.0,3.0,1.269
Yaatris,2023.0,Indisch,"Sharmas from Banaras are your next door, dysfunctional middle-class family who take on a journey of a lifetime as they navigate love, laughter and life lessons in a heartwarming tale of togetherness.",0.0,0.0,2.233
Happi,2019.0,Indisch,"Happi is a comedy drama that tells the amazing story of survival of a social misfit set in Mumbai. The film is all about a man, who is content with what he earns as his needs are few and thus, he is comfortable being a misfit. He earns by making people laugh as well as by singing at Cafe Bombay.",8.0,1.0,2.636
Redu,2018.0,Indisch,"Redu is a simple story of one man’s life, love, values, and his will to go on, framed against the spectacular backdrop of rural Konkan.",0.0,0.0,0.498
Out Of Time,2023.0,Indisch,"﻿  In this mind-bending horror, a troubled young man whose father had mysteriously disappeared goes to a British era mansion, where he gets stuck in a never-ending time loop and discovers astonishing facts from the past.",0.0,0.0,1.747
Operation Fryday,2023.0,Indisch,Police informer Ghulam holds the force responsible when his brother gets killed in a gang war.,2.0,1.0,1.063
Dybbuk,2021.0,Indisch,"Mahi, a newly married woman, brings an antique Jewish box into her home. When Mahi and her husband Sam begin to have paranormal experiences, they soon learn that the box is a dybbuk containing an evil spirit. The couple then seeks the help of a rabbi to unravel its mystery. Will they survive this ordeal before their child is born?",5.6,11.0,3.301
Lihaaf: The Quilt,2019.0,Indisch,"A period drama, the film is based on Ismat Chugtai's most celebrated story ""Lihaaf"" (published 1942). The film inter weaves the plot of same sex relationship between Begum and her masseuse and the trial that Ismat underwent after being slapped with a case of obscenity on publishing the story. The film raises themes of homosexuality and freedom of speech that our society is grappling with even today.",3.5,2.0,0.957
Good Luck Jerry,2022.0,Indisch,"In dire need of money, Jerry gets drawn into the dangerous world of drug trafficking. Things go awry when she decides to quit.",5.4,8.0,0.949
Court Martial,2020.0,Indisch,"Court Martial is a Hindi play starring Rajeev Khandelwal, Govind Pandey, Bhagwaan Tiwari, Saksham Dayma and Swapnil Kotriwar. When army officer Ramchander shoots his two senior officers, the jury orders for his court martial. Captain Bikash Roy steps in as the defence lawyer and tries to expose the ugly and shocking truth.",0.0,0.0,0.467
Pari,2018.0,Indisch,"Arnab tries to help Ruksahana, who is found under mysterious circumstances in a house. He lets her stay at his home until he discovers something strange about her.",6.5,43.0,5.307
Family of Thakurganj,2019.0,Indisch,"Set in the small town of Thakurganj, this drama revolves around the story of two brothers Nunnu and Munnu. With different ideologies in life will they part ways or be together to fight against the injustice they suffer?",5.0,1.0,2.304
The Wayfarers,2019.0,Indisch,"It is a story of two strangers, perpetually on the fringes of survival. They share a journey and meet a third person carrying an ailing old couple in his vehicle. Endangering their own survival, the three fight it out to save precious human lives.",0.0,0.0,0.776
The Body,2019.0,Indisch,"When the body of a powerful businesswoman goes missing from the morgue, the inspector-in-charge hunts for the truth. When he questions her husband he realizes that there is much more to the case than meets the eye.",5.5,33.0,6.212
Ouch 2,2023.0,Indisch,A comical story of an unfaithful man who believes he is the smartest of all.,0.0,0.0,0.735
From the Shadows,2022.0,Indisch,"An artist relentlessly sprays silhouettes on public walls tagged #missing, an activist accompanies rescued girls across international borders. Parallel narratives intersect to reveal a sliver of hope when women imaginatively challenge a powerful trafficking nexus operating in a country where every 8 minutes a child goes missing.",0.0,0.0,0.118
Project Marathwada,2016.0,Indisch,"The son of a poor farmer, Tukaram, commits suicide, which leaves the family shattered. When his pleas fall on deaf ears, he comes to Mumbai in the hope of getting justice and help from the government.",0.0,0.0,0.473
Dhamaka,2021.0,Indisch,"When a cynical ex-TV news anchor gets an alarming call on his radio show, he sees a chance for a career comeback — but it may cost his conscience.",6.9,90.0,9.699
From Patna to Pakistan,2015.0,Indisch,A young man's family was killed in terrorist attack in Patna he seeks for help to local minister but minister refuses so he himself goes to Pakistan to avenge his familiy's killing,0.0,0.0,0.594
Mili,2022.0,Indisch,"Mili Naudiyal, a nursing graduate is planning to move to Canada. She takes up a job at a food outlet for the time being but her sudden disappearance without a clue leaves her loved ones in a desperate search for her in this survival drama.",6.3,14.0,4.08
Joram,2023.0,Indisch,A father is on the run with his little baby girl to escape the ghosts of his past and the forces that want him dead.,7.8,4.0,5.299
Satyameva Jayate,2018.0,Indisch,"DCP Shivansh has been tasked to catch Vir, the man behind police killings in the city. Both are eventually against the same enemy but divided by a fine line, the law.",6.509,53.0,9.715
Thugs of Hindostan,2018.0,Indisch,"After the British company’s officer Clive takes over the kingdom of Mirza, Princess Zafira and Khudabaksh aka Azaad form a band of rebel pirates who swear to defeat the English officer and win their freedom back. The British Company in return, hire the wily thug Firangi track Azaad’s gang and thwart his plans.",5.505,102.0,5.846
From the Shadows,2022.0,Indisch,"An artist relentlessly sprays silhouettes on public walls tagged #missing, an activist accompanies rescued girls across international borders. Parallel narratives intersect to reveal a sliver of hope when women imaginatively challenge a powerful trafficking nexus operating in a country where every 8 minutes a child goes missing.",0.0,0.0,0.118
Salt of the Earth,2023.0,Indisch,"Emmanuel is a novice leading a peaceful life in a Capuchin monastery. He is also in charge of a dispensary in the nearby tea estate. A television programme triggers questions about God's silence in Emmanuel’s mind. At the neighbourhood, comrade George is fighting for the rights of the estate workers. One day, an enigmatic woman Sophy arrives at the monastery to meet scholarly Fr. Francis. The Rector, Fr. Thomas who is an exorcist immediately labels her as an agent of Satan. Emmanuel is attracted to her, yet fearful. Is Sophy really evil?",0.0,0.0,0.334
Secret Superstar,2017.0,Indisch,A talented teenage singer-songwriter living amid domestic abuse becomes a YouTube sensation after a video in which she hides her identity goes viral.,7.311,164.0,7.213
Animal,2023.0,Indisch,The hardened son of a powerful industrialist returns home after years abroad and vows to take bloody revenge on those threatening his father's life.,6.466,104.0,57.331
Khalli Balli,2022.0,Indisch,"A model and wannabe Bollywood actress, Sanjana, experiences bizarre supernatural events that make her boyfriend, Rohit, mistrust her. To get things back on track, they go to Lucknow on holiday, where things turn more dangerous.",0.0,0.0,1.367
Mohalla Assi,2018.0,Indisch,An idealist Sanskrit teacher deals with issues like commercialization of religion as things around him change and he struggles to keep up. But is he ready to pay the price?,7.0,3.0,1.331
Nayantara's Necklace,2015.0,Indisch,"Set in Mumbai, Nayantara's Necklace explores the friendship between Alka and her new Dubai-returned neighbour Nayantara. As their friendship grows, Alka finds herself wanting to be more like Nayantara. But what Alka doesn't know is the price that she might have to pay for this obsession of hers.",5.8,5.0,1.308
Land of My Dreams,2023.0,Indisch,"Protests rage against the Indian Citizenship Amendment Act (CAA), which persecutes Muslims. The director listens to the voices of the protesters and observes her own identity as a Muslim woman.",0.0,0.0,0.357
Mirzaa,2017.0,Indisch,"Set in modern day Kolkata, Mirzaa is the story of two orthodox underworld kingpins and their hate against each other that finally shatters the world around them. Based on Shakespeare's Romeo and Juliet, Mirzaa tells the story of a time when love becomes forbidden",0.0,0.0,1.138
Manhole,2022.0,Indisch,"Restricted by a low economical life and his caste identity, Amitabh, a law graduate, becomes a Manual Scavenger. One day, he gets inside a sewer to clean it without wearing any protective gear. Will Amitabh come out safe and sound?",0.0,0.0,0.227
Machis ki Dibiya,2020.0,Indisch,"Ashima leaves her husband, Rohan, and heads for the airport in a cab, but the driver changes Ashima's mind. The next day, Ashima finds out a shocker about the cab driver, Arvind. What did Ashima uncover?",0.0,0.0,0.737
Not Today,2021.0,Indisch,"Aliah Rupawala, is a 24 year old Bohri Muslim girl from a very traditional family. She secretly becomes a Suicide Prevention Counsellor and on her first day she encounters a 52 year old man about to jump from the terrace of a high-rise. As she begins to try to bring him down, she is forced to  confront why she became a Suicide Prevention Counsellor in the first place, and also share a lot of herself to get him to share and open up. Going all in, to save him, she begins to deal with and release the loneliness and grief in herself to be able to do the same in the caller.  And in doing so, ends up healing not just her own heart, but also the heart of the man who has called, a man who has himself been a Suicide Prevention Counsellor for 15 years.",0.0,0.0,0.959
Rock On 2,2016.0,Indisch,"The musical drama is a sequel to the 2008 blockbuster 'Rock On' that tells the story of four friends and their passion for music. This time around, the film centers around the regional conflict prevailing in the North Eastern states of India.",4.5,11.0,1.103
Climax,2020.0,Indisch,"Diane and her boyfriend try to do things out of the blue and enter a desert even after there is a no-entry board written on it. In this situation, scary things and some crazy people start troubling them. The couple runs for their life and reaches a small town only to know there are more dangerous situations are in store for them. Who is behind these incidents and how the couple comes out of this mess forms the crux of the story.",3.7,8.0,9.374
Yeh Shaadi Nahi Ho Sakti,2023.0,Indisch,"Yeh Shaadi Nahi Ho Sakti is based on Shakespeare's classic comedy with a Desi twist. Lakshman can't marry his lady love Priya until her stubborn elder sister Pallavi gets married. As a result, Lakshman devises an elaborate plan which includes getting Pallavi hitched with an NRI and passing off a drunk theatre actor as his own rich father. When Lakshman's real father learns about the wedding plan, misunderstandings and mayhem ensue. Will the marriage finally take place?",5.0,1.0,0.965
Jagga Jasoos,2017.0,Indisch,A gifted teenage detective searches for his missing father with his ladylove assistant.,6.148,91.0,7.697
Singh Is Bliing,2015.0,Indisch,"Raftaar Singh is always looking to have fun and runs away from responsibility. Fed up, his father orders Raftaar to go to Goa and work, and learn to take on responsibility. Once in Goa, he impresses his new boss with his enthusiasm and creative thinking. Soon he gets an assignment, and meets Sara Amy Jackson - and thus begins their unique love story. What ensues is a great comedy of errors, as one hilarious situation after another unfolds. Raftaar falls head over heels for this exotic, mysterious girl. The romance takes a deadly turn when he realizes that Sara is not who he thinks she is and has an agenda, which takes him to Romania. Will Raftaar be able to win her over in a distant and dangerous land?",5.465,72.0,3.765
Sarbjit,2016.0,Indisch,"Sarbjit accidentally crosses the Indo-Pak border in a drunken state and gets arrested by the Pakistani army who falsely accuse him to be an Indian spy. His sister, Dalbir, fights to get justice for her brother and prove his innocence. Based on true events.",7.7,31.0,2.977
Village in the Sky,2018.0,Indisch,"With the severe drought and lack of jobs, Aagaswadi village’s youth are forced to leave home for the city. Desperate for water, Bhimrao digs a well. This documentary follows the people of Aagaswadi’s struggles against the drought and its negative impact.",0.0,0.0,0.16
Tumhari Sulu,2017.0,Indisch,"A happy-go-lucky Mumbai suburban housewife Sulochana, fondly known as Sulu, lands the role of a night RJ, resulting in drastic changes to her routine life.",6.4,41.0,2.661
Angry Young Man,2023.0,Indisch,"Frustrated and grumpy about things he sees and feels, the comedian who is always asked, “Why aren't you laughing?” expresses his annoyance through humorous stories about life, from school days, to his recent trip to Europe.",0.0,0.0,0.343
Angry Indian Goddesses,2015.0,Indisch,A photographer invites her closest friends to vacation at her family's home in Goa in celebration of her upcoming marriage.,6.9,43.0,3.59
Sab Kushal Mangal,2020.0,Indisch,"Pappu Mishra is the creator and host of a reality show called Musibat Odh Li Maine. Baba Bhandari, a big name in politics and crime, is offended with his reportage. Incidentally, the two belong to the same town, so when Pappu comes back for Diwali, Bhandari kidnaps him. A lively girl named Mandira saves Pappu, but later both Bhandari and Pappu end up falling for her. As chaos reigns in the town, how will the two men deal with the situation?",0.0,0.0,2.277
Captive,2020.0,Indisch,"'Nazarband', the National Award-winning filmmaker's first outing in Hindi, is inspired by a short story by much- revered Bengali writer Ashapurna Devi and depicts the journey of two young people.",0.0,0.0,0.601
Black Sunshine Baby,2023.0,Indisch,Family memories and personal art movingly portray author and motivational speaker Aisha Chaudhary's journey with an immune disorder and terminal illness.,2.0,1.0,4.143
Mr. Kabaadi,2017.0,Indisch,"Mr. Kabaadi is a romantic comedy that revolves around caste struggle. It is based on the life of Mr.Kallu Kabaadiwala a.k.a KK who used to be a Kabaadiwala. When he becomes rich, he starts his own family business of Public Toilets.",5.0,5.0,2.524
14 Phere,2021.0,Indisch,"Sanjay, a Rajput from Jahanabad, falls in love with his college senior Aditi, a Jat from Jaipur. They want to get married, but don't want to hurt their families. So they plan to get married by arranging a fake set of parents. Will they succeed?",6.318,11.0,1.514
Jivari,2017.0,Indisch,"Jivari, in Indian Classical Music, refers to the overtone-rich sound characteristic of classical Indian string instruments such as Tanpura, Sitar, Surbahar, Rudra Veena and Saraswati Veena. Jivari can refer to the acoustic phenomenon itself and to the meticulously carved bone, ivory or wooden bridges that supports the strings on the sounding-board that produce this particular effect.  The film attempts to trace the bridge between the craftsman and the musician by exploring the intimate bond Zakir Bhai and music shop hse with classical music, and how this bond has evolved over the years, interspersed with letters",0.0,0.0,0.5
Samrat Prithviraj,2022.0,Indisch,"The true story of legendary Hindu warrior king ""Prithviraj Chauhan"" including his early military successes, love story with Sanyogita & clashes with Muhammad of Ghor, a ruler of the Ghurid dynasty who led the foundation of Muslim rule in the Indian subcontinent.",7.026,19.0,11.242
Bala,2019.0,Indisch,A man suffering from alopecia copes with his lack of self-confidence and the societal pressure that comes with being bald.,6.638,69.0,5.776
G Kutta Se,2017.0,Indisch,"In a small village not too far from Delhi, three lives explode around taboos of love and lust. Diksha, still just a girl, is caught unguarded on camera, besmirching the ""honor"" of her parents. Kiran, in love with the wrong boy, becomes the target of another man's lustful vengeance, ""dishonoring"" her family. And Virender, a young man cruising the streets at will, enjoys all the acts society forbids women, protecting or destroying their ""honor"" as he wills. Set in the badlands of Haryana, known for high rates of female feticide, G explores the murky world of sexual transgression and honor killings in India.",5.5,1.0,0.877
"Max, Min and Meowzaki",2022.0,Indisch,"Max and Min are about to break up. They argue endlessly about dividing their possessions, including their cat, Meowzaki, whom they have named after their favorite artist Miyazaki Hayao. Max’s father Ramesh, who lost his wife and has since been suffering from insomnia, meets charming therapist Dhaara. Max’s grandfather Sridhar, secretly enjoys drinking with his new friend Jennifer at the nursing home.",0.0,0.0,1.267
Bob Biswas,2021.0,Indisch,"Bob Biswas, a hitman-for-hire, comes out of a prolonged coma and struggles to recall his identity but suffers a moral dilemma when the memories of his past resurface.",6.8,13.0,2.199
My Client's Wife,2020.0,Indisch,"Manas Verma, a lawyer, is defending Raghuram Singh who is accused of assaulting his wife. However, Raghuram claims that he is being framed. To get to the bottom of the matter, Verma starts investigating the case further and finds that not everything is the way that it seems. Manas uncovers some shocking truths that might change the case.",6.4,4.0,2.194
The Hidden Strike,2020.0,Indisch,The Hidden Strike is a fictional movie about a ground mission where a team of thirteen Indian Army officers and soldiers went across POK and destroyed the terrorist camp with a planned sub tactical strike. The film is dedicated to India soldiers and their families. The film shows what price our freedom fighters pay for the safety of our country. The Hidden Strike also highlights issues that the Indian Army faces from certain groups of people from the valley.  —Suzad Iqbal Khan,0.0,0.0,0.638
Mustard Greens,2022.0,Indisch,"A mother's voice guides her son's hands through the making of a popular Punjabi delicacy called 'sarson ka saag', meaning mustard greens. This is him imitating his mother's movements, attempting to inherit broken pieces of a partitioned culture.",0.0,0.0,0.192
The Relationship Manager,2020.0,Indisch,Relationships are never easy and making adjustments aren't always the answer.,8.0,2.0,0.975
Tiger 3,2023.0,Indisch,"Following the events of Tiger Zinda Hai, War, and Pathaan, Avinash Singh Rathore returns as Tiger but this time the battle is within. He has to choose between his country or family as an old enemy is after his life, who claims that his family was killed by Tiger. He holds Tiger captive in Pakistan as the Indian agent's loyalty towards his country faces its biggest test.",5.8,42.0,27.532
Reason,2018.0,Indisch,"A broad-ranging examination of Indian society, where secular rationalists are hunted down as they attempt to stem the rising tide of religious and nationalist fundamentalism.",9.3,3.0,1.572
Rocket Gang,2022.0,Indisch,"Five friends take a getaway trip and stay at Wonder Villa. But, the haunted villa's supernatural powers suck them in and their only chance to survive is by dancing.",4.5,2.0,3.116
Chitrakut,2022.0,Indisch,"Chitrakut revolves around the lives of five people, their journey of change and metamorphosis as they search for love and companionship. When Debu met Alisha the beginning of a great love story blossomed in his head, unknown to him she was in a desperate attempt to get over her past love.",0.0,0.0,1.462
Thackeray,2019.0,Indisch,"Based on the life of Keshav Thackeray, an Indian politician who is also known as Balasaheb Thackeray.",5.1,16.0,2.521
Beiimaan Love,2016.0,Indisch,A  young and ambitious woman's life suddenly comes crashing down when she is betrayed in love. Determined to get revenge she reinvents herself as a successful businesswoman.,2.8,8.0,1.745
Kis Kisko Pyaar Karoon,2015.0,Indisch,"A comedy or errors, wherein a married man attempts to juggle his three wives along with his current girlfriend.",5.793,29.0,3.21
Shehzada,2023.0,Indisch,"Bantu has grown up suffering his father Valmiki’s vitriolic tongue until he discovers that he’s actually an heir to an influential family, who was exchanged at birth. He moves into their mansion to protect them from a criminal drug lord’s attack and helps the family sort their issues.",5.534,29.0,10.742
Lootcase,2020.0,Indisch,"Nandan, a middle-class man, finds a suitcase full of money near his workplace and steals it. However, he is soon chased by a police officer, a notorious gangster and a corrupt politician.",6.298,53.0,3.844
Ek Anjaan Rishtey Ka Guilt 2,2022.0,Indisch,"A woman lives a dissatisfied life with her husband and daughter in Patnitop, a hill station. However, her life takes a turn when she begins an affair with her employer.",0.0,0.0,5.647
Motu Patlu In The Toy World,2021.0,Indisch,"Catch Motu Patlu as they battle the evil Toy Man, to save the world from being turned into toys, in their latest movie ""Motu Patlu in the Toy World""",0.0,0.0,0.583
The Archies,2023.0,Indisch,"Set in 1960s India, Archie and the gang navigate romance, friendship and the future of Riverdale as developers threaten to destroy a beloved park.",6.3,49.0,10.523
Kajarya,2015.0,Indisch,"Set in the present times against two backdrops, New Delhi with its shining buildings and apparent cosmopolitan veneer thinly veils an underbelly of crimes against women and corruption at all levels. And a small village just 80 kilometers from New Delhi that is stuck in a time warp. Kajarya a woman in her early thirties has a strange but important place in the village social structure; she murders unwanted girl infants in the garb of religion. Meera is a rookie reporter.",6.8,4.0,1.1
Roohi,2018.0,Indisch,It's 1996 and Roohi has decided to follow her heart and be with the person she loves.,0.0,0.0,0.157
Saari Raat,2015.0,Indisch,Story of a couple on the second night of their wedding and how things unfurl in their lives.,8.7,3.0,0.695
"U, Me Aur Ghar",2017.0,Indisch,"U, Me Aur Ghar is India's first web-based feature film, launched by Web Talkies- a digital home entertainment brand. The film revolves around a live-in couple, Chitti and Mittu, who begin their journey by looking to buy a house in Mumbai.",9.0,1.0,0.384
Kaali Khuhi,2020.0,Indisch,"When a restless spirit curses a Punjab village that has a history of female infanticide, the town's fate lies in the hands of a 10-year old girl, Shivangi.",4.4,21.0,2.32
Decision,2021.0,Indisch,The film is about a college student Ashutosh life for science & innovation. His mentor Akash always guides and motivates him. Will he take the right DECISION?,10.0,1.0,0.371
Dilliwaali Zaalim Girlfriend,2015.0,Indisch,"Dhruv an aspirant IAS officer, takes a private loan from a company in order to buy a car in order to woo the girl he loves, Sakshi. Soon enough, life turns upside down for him as he is unable to pay back the loan and the car is seized. From then on, begins Dhruv's encounters with today's super materialistic girls (where the money comes from love), the finance company, the system and a hardened criminal named Minocha.",6.0,1.0,0.667
Joram,2023.0,Indisch,A father is on the run with his little baby girl to escape the ghosts of his past and the forces that want him dead.,7.8,4.0,5.299
Trial Period,2023.0,Indisch,A working single mother's world turns upside down when her inquisitive son demands a new father on a 30-day 'Trial Period'.,5.2,5.0,1.726
Bhumigat,2019.0,Indisch,"Through faces and bodies of real life labourers emerges an epistolary account of a daily wage owner who suddenly finds himself out of work one day. As rampant industrialisation surges, a new class is born - a crowd of nomadic migrant workers whose lives are a series of transitions in search of work. Folk tale and memory as witnesses to this rapidly changing world through their eyes.",0.0,0.0,0.837
Kahani Mitra Ki,2019.0,Indisch,"Bapu and Mitra are two unlikely friends studying in a college in Pune. One day, Mitra reveals her secret to Bapu that she has feelings for Nama, a female student, instead of men. These innocent teenagers get caught up in a web of their own chaotic feelings and the stigma attached to their arrangement from society.",0.0,0.0,0.311
Special Day,2020.0,Indisch,"Ved Mehra is all prepped up for his birthday,he has planned his day with his friends. Malti Mehra is privy of his plans and is also excited about his birthday. She surprises Ved with an expected gift and that makes ved realise that it's his moms special day too.",0.0,0.0,0.326
Derma,2019.0,Indisch,"Snow clad mountains, a mystical man, a traditional tattoo, and Karma at it's twisted best.",10.0,1.0,0.946
"Shaadi, Sex aur Parivaar",2016.0,Indisch,The documentary short film observes the institution of marriage through the perspective of three brides in India.,0.0,0.0,0.929
Mumbai Underworld,2017.0,Indisch,"Mumbai Underworld tells the tale of two 12 year old boys (Vijay and Yakub) who grow up in the slums of India. Wanting to make a name for themselves in the mafia world, they start delivering drugs and loot people with the help of their transvestite friend.  Things go wrong when they are sent to a juvenile reformatory after being wrongly convicted for a murder. They learn life is much tougher in the reformatory than the world they came from. They are tortured by the warden and senior inmates. But instead of reforming they develop a more sinister plan in their quest for ultimate power.  Unexpected events force the two men to decide between redemption and their quest for power. Will they find redemption, if so, at what price?",0.0,0.0,2.098
Luckhnowi Ishq,2015.0,Indisch,"Prem a medical student from Delhi happens to visit Lucknow for his friend's wedding and falls in love with Sunaina from Lucknow. It is love at first sight and Prem wants to marry Sunaina, he even fights her brother Krishna who shares a close bond with his sister Sunaina. Prem swears to marry Sunaina in the next 10 days and does marry her. However, on the first night of the marriage, he leaves Sunaina and comes back to Delhi.",7.0,1.0,0.664
Veerey Ki Wedding,2018.0,Indisch,"What happens when the most eligible bachelor in Delhi, Veerey messes up his first meeting with the father of his beloved? The most fatal blow to the loved-up couple: NO blessing from the father-in-law! Not helping the matter further, is Veerey's elder cousin brother, Balli, who threatens the would-be in-laws with dire consequences if anyone dares to break Veerey's heart.",4.4,5.0,1.736
Gajra,2021.0,Indisch,"Life, a wonderful unsolved Enigma. A puzzle to many and a poetry by the philosophers.  As it still remains unknown yet it's lived by all in many ways, in different ways, in easy ways and mostly in difficult ways. No one has ever concluded as to how the fates of different people get entwined in this one singular Life which is so diverse beyond anybody's comprehension. The question still remains unanswered as to how in this one Life, people live different lives yet come together at least once through a cord that weaves their fates with the same fabric. Call it love, humanity, empathy or anything as long as the vibes keep people connected.  And the outcome of all the connections are not necessarily defined. Many result in an indescribable abstract outcome. Not everything, not every emotion has to be conventional.",0.0,0.0,0.66
Manmarziyaan,2018.0,Indisch,A spirited girl finds herself caught in a complicated love triangle while burdened with societal and familial pressures.,6.94,58.0,2.922
Total Dhamaal,2019.0,Indisch,"Con-artists Guddu and Johnny, a bickering couple Avinash and Bindu who are on a verge of divorce, a fireman Lallan and his side-kick siblings Adi and Manav and a cunning police commissioner set out on a mad chase for a hidden booty of Rs 50 crores in a zoo in Janakpur.",5.3,41.0,4.519
Call For Fun,2017.0,Indisch,"Yash incurs heavy losses in the business that his father left him to oversee. Now, with the help of his friends, the young entrepreneur uses unorthodox means to make all that lost money back.",0.0,0.0,0.619
Bitter Chestnut,2019.0,Indisch,"This film is an account of Singh's time in the town of Bir in Himachal Pradesh taking a look at migration and reverse migration in Bir, Barot and Baragraan through the lives of real people.",0.0,0.0,0.643
Dil Juunglee,2018.0,Indisch,"Koroli Nair, the sole child of a London based business tycoon, settles in Delhi to fulfil her ‘pursuit of happiness’. Much to her dad’s disappointment,she has no interest in upgrading herself as an entrepreneur & wants to settle down with a man and be a mother to her future kids. She teaches English at the British Council in New Delhi which makes her feel content & satisfied in her own way.",7.0,5.0,1.583
Miles of Sand,2016.0,Indisch,A single mother in rural India has to pay a heavy price to repay her debts.,0.0,0.0,0.329
Disco Obu,2017.0,Indisch,"Two documentarians interview a forgotten film star, keeping in mind a pre-conceived narrative for the final output. Things, however, don't proceed as per their plans.",8.0,1.0,0.274
Period. End of Sentence.,2018.0,Indisch,"In an effort to improve feminine hygiene, a machine that creates low-cost biodegradable sanitary pads is installed in a rural village in Northern India. Using the machine, a group of local women is employed to produce and sell pads, offering them newfound independence and helping to destigmatize menstruation for all.",7.9,233.0,11.213
Dear Molly,2022.0,Indisch,A wonderfully poignant story based on a father-daughter relationship. The film explores the journey of a daughter in search of her father in Sweden. The protagonist Molly had last seen her father when she was five years old.,2.0,1.0,1.298
Baby Steps,2017.0,Indisch,Communication is the backbone of any relationship. We might not always agree with the other person's decisions but we can always works towards accepting them. Baby Steps is a sweet simple story of a mother and son coming to terms with the decisions regarding their personal life.,7.0,1.0,1.397
Skin of Marble,2018.0,Indisch,"Inspired by Manto's soulful writing, Skin of marble is a poetic take on love and heartache.",0.0,0.0,0.314
Dulhan Wahi Jo Piya Man Bhaye,2021.0,Indisch,What is the English language plot outline for Dulhan Wahi Jo Piya Man Bhaye (2021)?,0.0,0.0,1.001
Anant - A Journey Towards The End,2023.0,Indisch,"Young Shyam failed in life,career and family tries to suicide multiple times but life is holding him back.",0.0,0.0,0.578
Amavas,2019.0,Indisch,"The lives of a couple turn into a nightmare, as dark forces lie in wait beneath the shadows of the haunted bungalow in which they have decided to stay.",5.5,4.0,4.21
Albert Pinto Ko Gussa Kyun Aata Hai?,2019.0,Indisch,"Albert Pinto goes missing one day and his girlfriend and family start making rounds at the police station to track him down. Unknown to them, he is on his way to Goa to carry out his first assignment as a hitman.",4.5,2.0,0.5
Urf,2022.0,Indisch,"Lookalikes are as much part of Indian popular cinema’s romance with stardom as the super celebrities they – sometimes more and sometimes less – resemble. The Juniors, as they’re popularly referred to, live a paradoxical existence all of their own: if one meets Kishore Bhanushali on the streets, it's like time is out of joint, for he looks like Golden Age-icon Dev Anand – in the 1960s! It’s fitting that Bhanushali is also a stand-up comedian, as the Juniors are in equal parts paeans to and parodies of the original stars. The Juniors even have their own films, which are often satirical revisions of beloved classics.",0.0,0.0,0.124
Commando 2 - The Black Money Trail,2017.0,Indisch,"India's most wanted Black Money agent, Vicky Chaddha, gets arrested in Malaysia and is kept in a safe house by the Malaysian authorities, along with his wife. A team of four is being sent to Malaysia to bring them to India. Apart from the growth of inter-personal relationships, the mission has quite a few twists and turns on its way. The story follows Karan as he uses his brain and brawn to recover all of the laundered black money.",6.068,44.0,6.072
Shunyata,2017.0,Indisch,A hitman with regrets finds a ray of hope in an unusual friendship.,0.0,0.0,0.501
Forensic,2022.0,Indisch,Little girls begin to disappear and their bodies are found soon after in the town of Mussoorie. Police officer Megha and forensic officer Johnny join hands to nab the killer.,4.3,7.0,2.585
Ki & Ka,2016.0,Indisch,"An unconventional woman, gains immense success in her professional life but things take a turn when she meets a guy, who wants to be a house husband.",5.467,61.0,3.877
Mubarakan,2017.0,Indisch,"Singleton Kartar Singh is left with the responsibility of raising his two orphaned nephews. He asks his brother in Punjab to raise Charan and his sister in London to raise Karan. When the twins cross continents, they leave behind a trail of confusion.",6.226,42.0,3.78
Sharafat Gayi Tel Lene,2015.0,Indisch,"A mysterious sum of money is credited into Prithvi Khurrana, a commoner's bank account. It is allegedly done by a top notorious don.This forms the crux of the film leading to subsequent comical situations.",2.7,3.0,0.581
The Missing Tale,2023.0,Indisch,"A story set in Cochin, India about the flourish jew community that lives there.",0.0,0.0,0.153
